id,title,origin,contest,year,label,hosts,url,mirror_urls,format,difficulty,difficulty_basis,difficulty_native,primary_tag,tags,free_tags,quality,canonical,constraints,editorial_url,added,verified
usaco-2024-dec-platinum-allpairssimilarity,All Pairs Similarity,usaco,USACO 2024 December Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1452,,standard,8,estimated,Platinum,dp.subset.sum_over_subsets,dp.subset.sum_over_subsets,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-dec-platinum-itsmoointime,It's Mooin' Time,usaco,USACO 2024 December Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1453,,standard,8,estimated,Platinum,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-dec-platinum-maximizeminimumdifference,Maximize Minimum Difference,usaco,USACO 2024 December Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1454,,standard,8,estimated,Platinum,trees.decomposition.small_to_large,trees.decomposition.small_to_large,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-dec-silver-2dconveyorbelt,2D Conveyor Belt,usaco,USACO 2024 December Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1448,,standard,4,estimated,Silver,graphs.traversal.connectivity,graphs.traversal.connectivity,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2024-dec-silver-cakegame,Cake Game,usaco,USACO 2024 December Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1446,,standard,4,estimated,Silver,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-dec-silver-deforestation,Deforestation,usaco,USACO 2024 December Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1447,,standard,4,estimated,Silver,data_structures.linear.heap,data_structures.linear.heap,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2024-feb-bronze-maximizingproductivity,Maximizing Productivity,usaco,USACO 2024 February Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1397,,standard,2,estimated,Bronze,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-bronze-milkexchange,Milk Exchange,usaco,USACO 2024 February Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1396,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-bronze-palindromegame,Palindrome Game,usaco,USACO 2024 February Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1395,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2024-feb-gold-besslamotors,Bessla Motors,usaco,USACO 2024 February Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1401,,standard,6,estimated,Gold,data_structures.range_query.fenwick,data_structures.range_query.fenwick,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-gold-milkexchange,Milk Exchange,usaco,USACO 2024 February Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1402,,standard,6,estimated,Gold,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-gold-quantummoochanics,Quantum Moochanics,usaco,USACO 2024 February Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1403,,standard,6,estimated,Gold,data_structures.linear.heap,data_structures.linear.heap,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-platinum-infiniteadventure,Infinite Adventure,usaco,USACO 2024 February Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1406,,standard,8,estimated,Platinum,trees.ancestors.binary_lifting,trees.ancestors.binary_lifting,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-platinum-lazycow,Lazy Cow,usaco,USACO 2024 February Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1404,,standard,8,estimated,Platinum,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-platinum-minimumsumofmaximums,Minimum Sum of Maximums,usaco,USACO 2024 February Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1405,,standard,8,estimated,Platinum,adhoc.simulation.sorting,adhoc.simulation.sorting,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-silver-moorbles,Moorbles,usaco,USACO 2024 February Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1400,,standard,4,estimated,Silver,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-silver-targetpracticeii,Target Practice II,usaco,USACO 2024 February Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1398,,standard,4,estimated,Silver,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-feb-silver-testtubes,Test Tubes,usaco,USACO 2024 February Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1399,,standard,4,estimated,Silver,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2024-jan-bronze-balancingbacteria,Balancing Bacteria,usaco,USACO 2024 January Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1373,,standard,2,estimated,Bronze,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-bronze-cannonball,Cannonball,usaco,USACO 2024 January Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1372,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-bronze-majorityopinion,Majority Opinion,usaco,USACO 2024 January Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1371,,standard,2,estimated,Bronze,adhoc.simulation.sorting,adhoc.simulation.sorting,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-gold-cowmpetency,Cowmpetency,usaco,USACO 2024 January Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1378,,standard,6,estimated,Gold,adhoc.simulation.sorting,adhoc.simulation.sorting,via-solution-code,,,,,2026-09-19,2026-09-19
usaco-2024-jan-gold-napsort,Nap Sort,usaco,USACO 2024 January Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1379,,standard,6,estimated,Gold,adhoc.simulation.sorting,adhoc.simulation.sorting,via-solution-code,,,,,2026-09-19,2026-09-19
usaco-2024-jan-gold-walkinginmanhattan,Walking in Manhattan,usaco,USACO 2024 January Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1377,,standard,6,estimated,Gold,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2024-jan-platinum-islandvacation,Island Vacation,usaco,USACO 2024 January Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1380,,standard,8,estimated,Platinum,graphs.components.bridges,graphs.components.bridges,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-platinum-mergingcells,Merging Cells,usaco,USACO 2024 January Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1381,,standard,8,estimated,Platinum,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-platinum-mooballteamsiii,Mooball Teams III,usaco,USACO 2024 January Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1382,,standard,8,estimated,Platinum,data_structures.range_query.lazy_propagation,data_structures.range_query.lazy_propagation,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-silver-cowlendar,Cowlendar,usaco,USACO 2024 January Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1376,,standard,4,estimated,Silver,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2024-jan-silver-cowmpetency,Cowmpetency,usaco,USACO 2024 January Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1374,,standard,4,estimated,Silver,data_structures.linear.sliding_window,data_structures.linear.sliding_window,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-jan-silver-potionfarming,Potion Farming,usaco,USACO 2024 January Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1375,,standard,4,estimated,Silver,graphs.traversal.dfs,graphs.traversal.dfs,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-bronze-farmerjohnsfavoritepermutation,Farmer John's Favorite Permutation,usaco,USACO 2024 US Open Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1421,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-bronze-logicalmoos,Logical Moos,usaco,USACO 2024 US Open Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1419,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-bronze-walkingalongafence,Walking Along a Fence,usaco,USACO 2024 US Open Bronze,2024,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1420,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2024-open-gold-cowreography,Cowreography,usaco,USACO 2024 US Open Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1425,,standard,6,estimated,Gold,graphs.matching.hungarian,graphs.matching.hungarian,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-gold-grasssegments,Grass Segments,usaco,USACO 2024 US Open Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1426,,standard,6,estimated,Gold,adhoc.simulation.sorting,adhoc.simulation.sorting,via-solution-code,,,,,2026-09-19,2026-09-19
usaco-2024-open-gold-smalleraverages,Smaller Averages,usaco,USACO 2024 US Open Gold,2024,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1427,,standard,6,estimated,Gold,adhoc.simulation.sorting,adhoc.simulation.sorting,via-solution-code,,,,,2026-09-19,2026-09-19
usaco-2024-open-platinum-activatingrobots,Activating Robots,usaco,USACO 2024 US Open Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1430,,standard,8,estimated,Platinum,search.binary_search.on_answer,search.binary_search.on_answer,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-platinum-identitytheft,Identity Theft,usaco,USACO 2024 US Open Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1428,,standard,8,estimated,Platinum,data_structures.range_query.fenwick,data_structures.range_query.fenwick,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-platinum-splittinghaybales,Splitting Haybales,usaco,USACO 2024 US Open Platinum,2024,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1429,,standard,8,estimated,Platinum,trees.ancestors.binary_lifting,trees.ancestors.binary_lifting,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-silver-bessiesinterview,Bessie's Interview,usaco,USACO 2024 US Open Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1422,,standard,4,estimated,Silver,data_structures.linear.heap,data_structures.linear.heap,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-silver-paintingfenceposts,Painting Fence Posts,usaco,USACO 2024 US Open Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1423,,standard,4,estimated,Silver,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2024-open-silver-thewinninggene,The 'Winning' Gene,usaco,USACO 2024 US Open Silver,2024,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1424,,standard,4,estimated,Silver,data_structures.static_range.prefix_sums,data_structures.static_range.prefix_sums,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-feb-bronze-makingmexes,Making Mexes,usaco,USACO 2025 February Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1492,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2025-feb-bronze-printingsequences,Printing Sequences,usaco,USACO 2025 February Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1493,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-feb-bronze-reflection,Reflection,usaco,USACO 2025 February Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1491,,standard,2,estimated,Bronze,adhoc.simulation.direct,adhoc.simulation.direct,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-feb-gold-bessiesfunction,Bessie's Function,usaco,USACO 2025 February Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1497,,standard,6,estimated,Gold,dp.tree.subtree_dp,dp.tree.subtree_dp,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-feb-gold-friendshipediting,Friendship Editing,usaco,USACO 2025 February Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1499,,standard,6,estimated,Gold,dp.subset.subset_dp,dp.subset.subset_dp,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-feb-gold-thebestsubsequence,The Best Subsequence,usaco,USACO 2025 February Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1498,,standard,6,estimated,Gold,math.algebra.modular_arithmetic,math.algebra.modular_arithmetic,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-feb-platinum-minmaxsubarrays,Min Max Subarrays,usaco,USACO 2025 February Platinum,2025,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1500,,standard,8,estimated,Platinum,bitwise.techniques.bitset_optimization,bitwise.techniques.bitset_optimization,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-feb-platinum-transformingpairs,Transforming Pairs,usaco,USACO 2025 February Platinum,2025,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1501,,standard,8,estimated,Platinum,data_structures.linear.sliding_window,data_structures.linear.sliding_window,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-feb-platinum-trueorfalsetest,True or False Test,usaco,USACO 2025 February Platinum,2025,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1502,,standard,8,estimated,Platinum,data_structures.range_query.persistent,data_structures.range_query.persistent,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-feb-silver-thebestlineup,The Best Lineup,usaco,USACO 2025 February Silver,2025,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1494,,standard,4,estimated,Silver,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2025-feb-silver-transformingpairs,Transforming Pairs,usaco,USACO 2025 February Silver,2025,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1496,,standard,4,estimated,Silver,number_theory.divisibility.gcd,number_theory.divisibility.gcd,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-feb-silver-vocabularyquiz,Vocabulary Quiz,usaco,USACO 2025 February Silver,2025,Silver,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1495,,standard,4,estimated,Silver,adhoc.simulation.direct,adhoc.simulation.direct,via-dmoj-category,,,,,2026-09-19,2026-09-19
usaco-2025-jan-bronze-astralsuperposition,Astral Superposition,usaco,USACO 2025 January Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1467,,standard,2,estimated,Bronze,greedy.exchange.sorting_order,greedy.exchange.sorting_order,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-jan-bronze-cowcheckups,Cow Checkups,usaco,USACO 2025 January Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1469,,standard,2,estimated,Bronze,search.exhaustive.backtracking,search.exhaustive.backtracking,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-jan-bronze-itsmoointimeii,It's Mooin' Time II,usaco,USACO 2025 January Bronze,2025,Bronze,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1468,,standard,2,estimated,Bronze,data_structures.linear.hash_map,data_structures.linear.hash_map,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-jan-gold-medianheap,Median Heap,usaco,USACO 2025 January Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1473,,standard,6,estimated,Gold,adhoc.simulation.sorting,adhoc.simulation.sorting,via-usaco-analysis,,,,,2026-09-19,2026-09-19
usaco-2025-jan-gold-photoop,Photo Op,usaco,USACO 2025 January Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1475,,standard,6,estimated,Gold,data_structures.trees.treap,data_structures.trees.treap,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-jan-gold-reachablepairs,Reachable Pairs,usaco,USACO 2025 January Gold,2025,Gold,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1474,,standard,6,estimated,Gold,data_structures.disjoint_set.dsu,data_structures.disjoint_set.dsu,via-usaco-guide,,,,,2026-09-19,2026-09-19
usaco-2025-jan-platinum-dfsorder,DFS Order,usaco,USACO 2025 January Platinum,2025,Platinum,usaco-official,https://www.usaco.org/index.php?page=viewproblem2&cpid=1476,,standard,8,estimated,Platinum,dp.basics.interval,dp.basics.interval,via-usaco-analysis,,,,,2026-09-19,2026-09-19
